Уровень,Количество учеников,Количество отзывов,Средняя оценка,Наличие сертификата,"Цена, ₽",Количество уроков,"Длительность уроков, ч"
0.0,0.00042544269627584763,4.892607270414404e-05,1.0,no,0.0,0.016701461377870562,0.0044444444444444444
0.0,0.0007093623601149656,0.0021527471989823375,1.0,no,0.0,0.006263048016701462,0.0
0.5,0.003042745197389686,0.0004892607270414403,1.0,yes,0.0,0.059498956158663886,0.03111111111111111
0.0,9.522228725681189e-05,0.00024463036352072017,1.0,no,0.0,0.009394572025052192,0.008888888888888889
0.0,0.00011531506346696485,0.0001467782181124321,1.0,no,0.0,0.015657620041753653,0.0
0.0,0.005159475491181019,0.0004892607270414403,0.9800000000000001,no,0.0,0.1430062630480167,0.09333333333333334
0.0,0.000677912797351248,0.006996428396692598,1.0,no,0.0,0.010438413361169102,0.0
0.0,0.0007338231311534128,0.0003424825089290083,1.0,no,0.0,0.049060542797494784,0.03111111111111111
0.0,0.0006298648542400125,0.0006849650178580166,1.0,no,0.0,0.03549060542797495,0.0044444444444444444
0.5,0.0009592116642933895,0.0003424825089290083,0.9199999999999999,no,0.0,0.009394572025052192,0.0
0.0,0.0008037110484061187,0.00039140858163315233,0.96,no,0.0,0.022964509394572025,0.0
0.0,0.00013366064174580018,0.002201673271686482,1.0,no,0.0,0.027139874739039668,0.0
0.0,0.001216049760197084,0.0004892607270414403,1.0,no,0.0,0.013569937369519834,0.022222222222222223
0.0,9.260149035983541e-05,0.0001467782181124321,0.74,no,0.0,0.006263048016701462,0.0
0.0,0.0009251413046326954,4.892607270414404e-05,1.0,no,0.0,0.061586638830897704,0.022222222222222223
0.0,0.0005250329783609536,0.0007338910905621606,1.0,no,0.0,0.022964509394572025,0.017777777777777778
0.0,0.00015462701692161196,0.0005381867997455844,1.0,no,0.0,0.0,0.0
0.0,0.0007014999694240362,0.0001467782181124321,1.0,no,0.0,0.0824634655532359,0.08
0.5,0.0027326175645808037,0.007583541269142326,1.0,no,0.0,0.0041753653444676405,0.0
0.0,7.862390690929421e-05,4.892607270414404e-05,1.0,no,0.0,0.018789144050104383,0.0
0.0,0.00023237732486524736,9.785214540828808e-05,1.0,no,0.0,0.027139874739039668,0.008888888888888889
0.0,0.00032148441936244746,4.892607270414404e-05,1.0,no,0.0,0.049060542797494784,0.02666666666666667
0.0,0.0004839738269749889,0.00039140858163315233,1.0,no,0.0,0.020876826722338204,0.044444444444444446
0.0,0.0002297565279682709,0.0014188561084201772,1.0,no,0.0,0.016701461377870562,0.0
0.0,0.001290305672278084,0.00019570429081657617,1.0,no,0.0,0.027139874739039668,0.0
0.0,0.00029527645039268275,0.0001467782181124321,1.0,no,0.0,0.026096033402922755,0.0
0.0,0.0001240510531235531,0.00019570429081657617,1.0,no,0.0,0.012526096033402923,0.0044444444444444444
0.0,0.0003005180441866357,0.00024463036352072017,1.0,no,0.0,0.022964509394572025,0.008888888888888889
0.0,0.00032759961212205924,0.00019570429081657617,1.0,yes,0.0,0.054279749478079335,0.013333333333333334
0.0,0.00029003485659872977,9.785214540828808e-05,1.0,no,0.0,0.025052192066805846,0.0
0.0,0.0005617241349186242,0.0003424825089290083,0.9400000000000001,no,0.0,0.04697286012526096,0.013333333333333334
0.0,0.001454542277821943,0.00024463036352072017,1.0,yes,0.0,0.016701461377870562,0.0044444444444444444
0.0,0.00019306537141060024,4.892607270414404e-05,1.0,no,0.0,0.054279749478079335,0.035555555555555556
0.0,0.00013191344381448253,9.785214540828808e-05,1.0,no,0.0,0.017745302713987474,0.02666666666666667
0.0,0.0014737614550664373,0.0017124125446450413,1.0,no,0.0,0.014613778705636743,0.008888888888888889
0.5,0.0008150678349596834,0.00039140858163315233,1.0,no,0.0,0.016701461377870562,0.0
0.0,0.0007058679642523303,0.0007828171632663047,1.0,no,0.0,0.012526096033402923,0.008888888888888889
0.0,0.0005826905100944361,9.785214540828808e-05,1.0,no,0.0,0.028183716075156576,0.0
0.0,0.000199180564170212,9.785214540828808e-05,1.0,no,0.0,0.013569937369519834,0.0044444444444444444
0.0,0.00023412452279656501,0.0006360389451538725,1.0,no,0.0,0.014613778705636743,0.02666666666666667
0.0,0.0017454507333863317,9.785214540828808e-05,1.0,no,0.0,0.037578288100208766,0.04
0.0,0.00017821418899440023,0.001272077890307745,1.0,no,0.0,0.017745302713987474,0.0
0.0,0.0005197913845670007,0.0004892607270414403,1.0,yes,0.10000833402783565,0.03549060542797495,0.10666666666666667
0.0,0.0004979514104255301,0.0006360389451538725,0.9800000000000001,yes,0.19168264022001832,0.03444676409185804,0.07555555555555556
0.0,0.0014562894757532607,0.004158716179852243,1.0,yes,0.08325693807817318,0.18162839248434237,0.057777777777777775
0.0,1.1356786553564721e-05,4.892607270414404e-05,1.0,no,0.08917409784148679,0.017745302713987474,0.013333333333333334
0.0,5.241593793952948e-06,9.785214540828808e-05,0.9,no,0.016584715392949412,0.018789144050104383,0.0
0.5,6.115192759611773e-06,4.892607270414404e-05,1.0,no,0.08250687557296442,0.028183716075156576,0.017777777777777778
0.0,3.407035966069416e-05,0.00024463036352072017,1.0,yes,0.008334027835652971,0.030271398747390398,0.013333333333333334
0.0,0.000199180564170212,0.0002935564362248642,0.96,yes,0.006658888240686724,0.037578288100208766,0.0
0.5,5.1542338973870656e-05,0.00019570429081657617,1.0,yes,0.007917326443870323,0.026096033402922755,0.008888888888888889
0.0,0.00013540783967711783,0.00039140858163315233,1.0,yes,0.03750312526043837,0.020876826722338204,0.03111111111111111
0.0,0.0016904139985498257,0.00254415578061549,1.0,yes,0.0065838819901658475,0.06680584551148225,0.0
0.0,0.00017471979313176493,4.892607270414404e-05,1.0,yes,0.06667222268522377,0.029227557411273485,0.12444444444444444
0.0,2.620796896976474e-05,0.0002935564362248642,1.0,yes,0.2416784732061005,0.038622129436325675,0.0
0.5,0.0001275454489861884,4.892607270414404e-05,1.0,yes,0.015834652887740646,0.017745302713987474,0.10222222222222223
0.0,0.0002856668617704357,0.00024463036352072017,1.0,yes,0.015834652887740646,0.04697286012526096,0.08
0.0,0.00027168927831989445,0.0001467782181124321,1.0,yes,0.015834652887740646,0.05741127348643006,0.21333333333333335
0.0,0.00045339786317693,0.0005871128724497284,1.0,yes,0.015834652887740646,0.06784968684759916,0.11555555555555555
0.0,0.00027693087211384744,9.785214540828808e-05,1.0,yes,0.015834652887740646,0.05323590814196242,0.1111111111111111
0.0,0.0002944028514270239,0.0003424825089290083,1.0,yes,0.015834652887740646,0.026096033402922755,0.06222222222222222
0.0,0.0003057596379805886,0.00019570429081657617,1.0,yes,0.015834652887740646,0.08037578288100208,0.08444444444444445
0.5,1.310398448488237e-05,4.892607270414404e-05,1.0,yes,0.008325693807817319,0.020876826722338204,0.008888888888888889
0.5,0.03412801719242765,0.02774108322324967,1.0,yes,0.1158429869155763,0.038622129436325675,0.1511111111111111
0.0,0.0012684656981366135,0.005528646215568277,1.0,yes,0.16251354279523295,0.037578288100208766,0.1111111111111111
0.0,0.0001310398448488237,0.0008317432359704486,0.9800000000000001,no,0.05832986082173514,0.05636743215031315,0.07555555555555556
0.0,0.0003284732110877181,0.0014188561084201772,0.96,yes,0.012501041753479457,0.04175365344467641,0.017777777777777778
0.0,4.1932750351623586e-05,0.00019570429081657617,0.96,yes,0.16584715392949412,0.14926931106471816,0.11555555555555555
0.0,1.485118241620002e-05,9.785214540828808e-05,0.9,yes,0.09917493124427036,0.081419624217119,0.05333333333333334
0.5,7.42559120810001e-05,4.892607270414404e-05,1.0,no,0.015834652887740646,0.008350730688935281,0.7288888888888889
0.0,6.02783286304589e-05,0.0,0.0,yes,0.0416618051504292,0.054279749478079335,0.13777777777777778
0.0,3.494395862635299e-06,0.0,0.0,no,0.145845487123927,0.025052192066805846,0.008888888888888889
0.0,2.1839974141470616e-05,0.0,0.0,yes,0.025002083506958914,0.017745302713987474,0.035555555555555556
0.0,1.0483187587905896e-05,0.0,0.0,yes,0.040836736394699556,0.025052192066805846,0.03111111111111111
0.0,1.7471979313176494e-06,0.0,0.0,no,0.025002083506958914,0.05219206680584551,0.013333333333333334
0.0,2.1839974141470616e-05,0.0,0.0,yes,0.13251104258688223,0.12630480167014613,0.09333333333333334
0.0,4.1932750351623586e-05,0.0,0.0,yes,0.0008334027835652971,0.021920668058455117,0.0
0.0,2.620796896976474e-06,0.0,0.0,yes,0.008334027835652971,0.011482254697286013,0.0
0.0,6.988791725270598e-06,0.0,0.0,yes,0.1741811817651471,0.13465553235908143,0.07111111111111111
0.0,4.9795141042553e-05,0.0,0.0,yes,0.0008334027835652971,0.03444676409185804,0.0044444444444444444
0.0,0.00026033249176632975,0.0,0.0,yes,0.015834652887740646,0.04279749478079332,0.15555555555555556
0.0,0.0008264246215132482,9.785214540828808e-05,1.0,yes,0.0,0.006263048016701462,0.02666666666666667
0.0,0.00019655976727323555,9.785214540828808e-05,1.0,no,0.0,0.022964509394572025,0.0
0.0,5.67839327678236e-05,0.00019570429081657617,1.0,no,0.0,0.005219206680584551,0.0
0.0,0.0005730809214721889,0.0010274475267870247,1.0,no,0.0,0.015657620041753653,0.0
0.0,0.00019044457451362378,0.0003424825089290083,1.0,no,0.0,0.017745302713987474,0.0
0.0,0.0006840279901108598,4.892607270414404e-05,1.0,no,0.0,0.014613778705636743,0.0
0.0,0.004445745136237759,0.0001467782181124321,0.86,yes,0.0,0.025052192066805846,0.008888888888888889
0.0,0.00011880945932960016,0.0006360389451538725,0.9400000000000001,no,0.0,0.011482254697286013,0.0
0.0,0.00045514506110824765,0.00024463036352072017,1.0,no,0.0,0.015657620041753653,0.0044444444444444444
0.0,0.0010387091701683426,0.0011742257448994569,1.0,yes,0.0,0.03444676409185804,0.013333333333333334
0.5,0.00032759961212205924,9.785214540828808e-05,1.0,no,0.0,0.006263048016701462,0.0
0.0,0.00181359145270772,0.0017124125446450413,1.0,yes,0.0,0.03444676409185804,0.0
0.5,0.00027867807004516507,9.785214540828808e-05,1.0,no,0.0,0.033402922755741124,0.0
0.0,0.0006997527714927186,0.0001467782181124321,0.9400000000000001,no,0.0,0.030271398747390398,0.0
0.0,0.0010544339515502013,0.0011742257448994569,1.0,no,0.0,0.022964509394572025,0.02666666666666667
0.0,0.0010675379360350838,0.0009785214540828807,1.0,no,0.0,0.015657620041753653,0.0
0.0,0.0007512951104665892,0.0007828171632663047,1.0,no,0.0,0.055323590814196244,0.0
0.0,0.0005259065773266124,0.0001467782181124321,1.0,no,0.0,0.013569937369519834,0.0
0.0,0.00015724781381858843,4.892607270414404e-05,1.0,no,0.0,0.010438413361169102,0.0
0.0,0.0005346425669832007,0.0001467782181124321,0.9400000000000001,no,0.0,0.005219206680584551,0.013333333333333334
0.0,0.0004298106911041417,0.00019570429081657617,1.0,no,0.0,0.019832985386221295,0.0
0.0,0.0010745267277603543,0.00044033465433729633,0.86,no,0.0,0.027139874739039668,0.0
0.5,0.00012492465208921192,0.0001467782181124321,1.0,no,0.015834652887740646,0.012526096033402923,1.0
0.0,0.004071844778935782,0.0022505993443906257,1.0,yes,0.0,0.06576200417536535,0.0
0.0,0.0007696406887454246,0.001369930035716033,0.9800000000000001,no,0.0,0.020876826722338204,0.0
0.5,0.0009941556229197425,0.002495229707911346,0.9800000000000001,no,0.0,0.022964509394572025,0.0
0.0,0.0012483729219264605,0.0002935564362248642,0.96,no,0.0,0.015657620041753653,0.013333333333333334
0.0,0.00012492465208921192,0.0004892607270414403,0.9800000000000001,no,0.0,0.008350730688935281,0.0
0.0,0.001259729708480025,0.0009785214540828807,0.96,yes,0.0,0.04175365344467641,0.035555555555555556
0.0,0.003452463112283675,0.00019570429081657617,0.96,yes,0.0,0.06889352818371608,0.017777777777777778
0.0,0.003777441927508758,0.0017124125446450413,0.9400000000000001,no,0.0,0.020876826722338204,0.0
0.0,0.00041583310765360055,0.0011252996721953128,0.9400000000000001,no,0.0,0.030271398747390398,0.0
0.0,0.0005005722073225065,0.0003424825089290083,0.8800000000000001,no,0.0,0.010438413361169102,0.0
0.0,0.0008360342101354952,0.0003424825089290083,0.86,no,0.0,0.024008350730688934,0.0044444444444444444
0.5,3.407035966069416e-05,0.0,0.0,no,0.015834652887740646,0.007306889352818371,0.6711111111111111
0.0,8.648629760022364e-05,0.0,0.0,no,0.0,0.021920668058455117,0.0
0.0,0.0017978666713258612,0.0,0.0,yes,0.0,0.151356993736952,0.02666666666666667
0.0,0.00011444146450130603,4.892607270414404e-05,1.0,no,0.0,0.011482254697286013,0.017777777777777778
0.5,0.00029527645039268275,0.0,0.0,no,0.0,0.018789144050104383,0.017777777777777778
0.0,0.0065161746848491735,0.0007828171632663047,0.72,no,0.0,0.028183716075156576,0.0
0.0,0.0010981138998331426,0.001369930035716033,0.7,no,0.0,0.010438413361169102,0.0
0.0,1.7471979313176494e-05,4.892607270414404e-05,0.4,no,0.004167013917826486,0.0407098121085595,0.0
0.0,0.00023936611659051795,0.0001467782181124321,0.6,no,0.0,0.010438413361169102,0.0
0.0,3.407035966069416e-05,9.785214540828808e-05,1.0,yes,0.008334027835652971,0.03444676409185804,0.0
0.0,1.8345578278835317e-05,4.892607270414404e-05,1.0,yes,0.009167430619218268,0.010438413361169102,0.0
0.5,1.7471979313176494e-06,0.0,0.0,no,0.2250187515626302,0.0407098121085595,0.09777777777777778
0.0,8.735989656588247e-07,0.0,0.0,no,0.2250187515626302,0.06263048016701461,0.09777777777777778
0.0,0.000558229739055989,0.0008317432359704486,0.9800000000000001,no,0.0,0.015657620041753653,0.013333333333333334
0.0,5.8531130699141254e-05,0.0,0.0,no,0.0,0.022964509394572025,0.0
0.0,8.561269863456481e-05,0.00019570429081657617,0.96,no,0.0,0.026096033402922755,0.022222222222222223
0.0,5.591033380216478e-05,0.0,0.0,no,0.0,0.025052192066805846,0.03111111111111111
0.0,8.910709449720012e-05,4.892607270414404e-05,0.2,no,0.0,0.005219206680584551,0.0
0.0,0.00035118678419484754,0.0005871128724497284,1.0,no,0.03325277106425535,0.04697286012526096,0.07111111111111111
0.0,5.5036734836505955e-05,0.0001467782181124321,1.0,no,0.12492707725643803,0.027139874739039668,0.08444444444444445
0.0,0.0001205566572609178,0.0,0.0,yes,0.03750312526043837,0.022964509394572025,0.013333333333333334
0.0,8.561269863456481e-05,0.0005871128724497284,1.0,yes,0.05832986082173514,0.010438413361169102,0.03111111111111111
0.0,1.1356786553564721e-05,4.892607270414404e-05,1.0,yes,0.004958746562213518,0.009394572025052192,0.0
0.0,2.620796896976474e-06,9.785214540828808e-05,1.0,yes,0.12501041753479455,0.012526096033402923,0.0044444444444444444
0.0,1.485118241620002e-05,9.785214540828808e-05,0.9,yes,0.005833819484957079,0.009394572025052192,0.013333333333333334
0.5,1.6598380347517668e-05,0.00019570429081657617,1.0,yes,0.012501041753479457,0.030271398747390398,0.0044444444444444444
0.0,2.620796896976474e-06,9.785214540828808e-05,1.0,yes,0.008334027835652971,0.028183716075156576,0.0
0.0,1.310398448488237e-05,9.785214540828808e-05,0.9,yes,0.015584632052671056,0.010438413361169102,0.017777777777777778
0.0,1.485118241620002e-05,9.785214540828808e-05,1.0,yes,0.016584715392949412,0.020876826722338204,0.0
0.0,5.8531130699141254e-05,9.785214540828808e-05,1.0,yes,0.006667222268522377,0.04488517745302714,0.0
0.0,0.00010395827691340014,0.00024463036352072017,1.0,yes,0.0291690974247854,0.031315240083507306,0.0
0.0,6.988791725270598e-06,4.892607270414404e-05,1.0,yes,0.016584715392949412,0.011482254697286013,0.0044444444444444444
0.0,4.3679948282941235e-06,4.892607270414404e-05,1.0,yes,0.03241936828069006,0.018789144050104383,0.013333333333333334
0.0,4.455354724860006e-05,0.00019570429081657617,1.0,yes,0.012417701475122927,0.011482254697286013,0.0044444444444444444
0.0,0.00012143025622657663,0.0005871128724497284,1.0,yes,0.12417701475122928,0.04384133611691023,0.0
0.0,2.3587172072788265e-05,4.892607270414404e-05,1.0,yes,0.013334444537044753,0.031315240083507306,0.013333333333333334
0.0,1.310398448488237e-05,9.785214540828808e-05,1.0,yes,0.12501041753479455,0.0407098121085595,0.008888888888888889
0.0,7.250871414968244e-05,0.00044033465433729633,1.0,no,0.007500625052087674,0.031315240083507306,0.0044444444444444444
0.0,0.0021796294193187674,0.00019570429081657617,1.0,yes,0.009167430619218268,0.0407098121085595,0.0
0.0,9.609588622247072e-06,4.892607270414404e-05,1.0,yes,0.008250687557296441,0.04175365344467641,0.0044444444444444444
0.5,4.717434414557653e-05,0.00039140858163315233,1.0,yes,0.03325277106425535,0.04592901878914405,0.017777777777777778
0.0,4.3679948282941235e-06,4.892607270414404e-05,1.0,yes,0.049920826735561294,0.09916492693110647,0.0
0.0,0.00010395827691340014,0.00039140858163315233,1.0,yes,0.0014751229269105758,0.015657620041753653,0.0
0.0,0.00011269426656998838,4.892607270414404e-05,1.0,no,0.03325277106425535,0.03653444676409186,0.008888888888888889
0.0,0.00011880945932960016,9.785214540828808e-05,1.0,yes,0.005167097258104842,0.018789144050104383,0.0044444444444444444
0.0,0.00013191344381448253,0.0003424825089290083,1.0,yes,0.005167097258104842,0.013569937369519834,0.0
0.0,0.00013016624588316488,0.0007828171632663047,1.0,yes,0.014992916076339695,0.08977035490605428,0.0044444444444444444
0.0,0.00011880945932960016,0.0001467782181124321,1.0,yes,0.005167097258104842,0.018789144050104383,0.0
0.0,0.00031624282556849453,0.001272077890307745,1.0,yes,0.01082590215851321,0.06993736951983298,0.0044444444444444444
0.0,9.609588622247072e-06,9.785214540828808e-05,0.9,yes,0.03825318776564714,0.04384133611691023,0.0
0.0,3.144956276371769e-05,0.00019570429081657617,1.0,yes,0.012084340361696809,0.05010438413361169,0.0
0.0,1.1356786553564721e-05,9.785214540828808e-05,1.0,no,0.021585132094341195,0.016701461377870562,0.0
0.0,0.00013366064174580018,0.00019570429081657617,1.0,yes,0.005250437536461372,0.011482254697286013,0.0
0.0,0.0001913181734792826,0.0005871128724497284,1.0,yes,0.005167097258104842,0.020876826722338204,0.0
0.0,1.0483187587905896e-05,9.785214540828808e-05,1.0,yes,0.007500625052087674,0.029227557411273485,0.02666666666666667
0.0,0.0002411133145218356,0.0002935564362248642,1.0,no,0.0016668055671305942,0.018789144050104383,0.03111111111111111
0.0,4.018555242030593e-05,4.892607270414404e-05,1.0,yes,0.025002083506958914,0.06680584551148225,0.044444444444444446
0.0,0.00018520298071967082,0.001223151817603601,1.0,yes,0.005167097258104842,0.017745302713987474,0.0
0.0,0.00017297259520044727,0.0006849650178580166,0.9800000000000001,yes,0.006167180598383198,0.011482254697286013,0.0
0.0,0.00012230385519223545,0.0002935564362248642,0.8400000000000001,no,0.0008334027835652971,0.010438413361169102,0.0
0.0,0.00012143025622657663,0.0005381867997455844,0.9400000000000001,yes,0.004750395866322194,0.017745302713987474,0.0
0.0,0.00014414382933370607,0.00044033465433729633,0.96,yes,0.005167097258104842,0.026096033402922755,0.0
0.0,0.0010273523836147778,0.006800724105876022,0.96,yes,0.004158679889990833,0.03653444676409186,0.017777777777777778
0.0,4.717434414557653e-05,0.00024463036352072017,0.9199999999999999,yes,0.007925660471705976,0.025052192066805846,0.0
0.0,0.005479212712612148,0.004403346543372964,0.9400000000000001,yes,0.041670139178264856,0.030271398747390398,0.008888888888888889
0.0,0.00089194454393766,0.0014188561084201772,0.9400000000000001,yes,0.041670139178264856,0.016701461377870562,0.008888888888888889
0.0,0.0001520062200246355,0.0006360389451538725,0.9,yes,0.008317359779981666,0.013569937369519834,0.0
0.0,0.002336877233137356,0.001321003963011889,0.9199999999999999,no,0.0016584715392949413,0.028183716075156576,0.0044444444444444444
0.0,0.0006289912552743537,0.0008317432359704486,0.9199999999999999,yes,0.010000833402783566,0.028183716075156576,0.0
0.0,9.871668311944718e-05,9.785214540828808e-05,1.0,no,0.005167097258104842,0.010438413361169102,0.013333333333333334
0.0,3.232316172937651e-05,0.00024463036352072017,0.8800000000000001,yes,0.002975247937328111,0.05010438413361169,0.0
0.0,1.3977583450541195e-05,9.785214540828808e-05,0.9,yes,0.008334027835652971,0.014613778705636743,0.0044444444444444444
0.0,2.795516690108239e-05,0.0003424825089290083,0.8800000000000001,no,0.016584715392949412,0.013569937369519834,0.008888888888888889
0.0,6.988791725270598e-06,0.0001467782181124321,0.86,yes,0.029160763396949747,0.005219206680584551,0.0
0.0,8.735989656588246e-05,0.0001467782181124321,0.86,yes,0.008250687557296441,0.06367432150313153,0.0
0.0,0.00015812141278424727,0.0002935564362248642,0.86,yes,0.012417701475122927,0.018789144050104383,0.0
0.0,0.00010395827691340014,0.0002935564362248642,0.8400000000000001,yes,0.021585132094341195,0.019832985386221295,0.0
0.0,4.2806349317282406e-05,0.0001467782181124321,0.8,yes,0.016584715392949412,0.016701461377870562,0.0
0.0,0.0025028610366125328,0.0001467782181124321,0.8,no,0.004992082673556129,0.026096033402922755,0.09777777777777778
0.0,0.00011182066760432956,4.892607270414404e-05,0.8,no,0.03325277106425535,0.017745302713987474,0.0
0.0,0.0,0.0,0.0,no,0.041670139178264856,0.014613778705636743,0.017777777777777778
0.0,8.735989656588247e-07,0.0,0.0,no,0.04158679889990832,0.014613778705636743,0.008888888888888889
0.0,3.494395862635299e-06,0.0,0.0,yes,0.02325193766147179,0.011482254697286013,0.013333333333333334
0.0,6.115192759611773e-06,0.0,0.0,yes,0.022251854321193434,0.011482254697286013,0.008888888888888889
0.0,4.3679948282941235e-06,0.0,0.0,no,0.05742145178764897,0.029227557411273485,0.06222222222222222
0.0,4.3679948282941235e-06,0.0,0.0,yes,0.03325277106425535,0.011482254697286013,0.02666666666666667
0.0,4.3679948282941235e-06,0.0,0.0,yes,0.024085340445037087,0.010438413361169102,0.0044444444444444444
0.0,7.862390690929422e-06,0.0,0.0,no,0.016584715392949412,0.010438413361169102,0.013333333333333334
0.0,1.7471979313176494e-06,0.0,0.0,no,0.004167013917826486,0.010438413361169102,0.0
0.0,4.3679948282941235e-06,0.0,0.0,yes,0.004917076423035253,0.013569937369519834,0.0
0.0,8.735989656588247e-07,0.0,0.0,no,0.041670139178264856,0.037578288100208766,0.017777777777777778
0.0,1.7471979313176494e-06,0.0,0.0,no,0.013251104258688223,0.020876826722338204,0.0
0.0,3.232316172937651e-05,0.0,0.0,yes,0.08250687557296442,0.015657620041753653,0.0
0.0,1.8345578278835317e-05,0.0,0.0,yes,0.008325693807817319,0.011482254697286013,0.0044444444444444444
0.0,1.7471979313176494e-06,0.0,0.0,no,0.03700308359029919,0.04592901878914405,0.0
0.0,7.862390690929422e-06,0.0,0.0,no,0.08250687557296442,0.019832985386221295,0.0
0.0,6.464632345875302e-05,0.0,0.0,yes,0.03750312526043837,0.04488517745302714,0.035555555555555556
0.0,8.735989656588247e-06,0.0,0.0,yes,0.24585382115176266,0.028183716075156576,0.03111111111111111
0.0,3.494395862635299e-06,0.0,0.0,no,0.33336111342611885,0.08872651356993737,0.0
0.0,1.7471979313176494e-06,0.0,0.0,yes,0.004417034752896075,0.010438413361169102,0.0
0.0,0.0,0.0,0.0,no,0.09167430619218268,0.03653444676409186,0.03111111111111111
0.0,1.7471979313176494e-06,0.0,0.0,no,0.008250687557296441,0.012526096033402923,0.013333333333333334
0.0,9.609588622247072e-06,0.0,0.0,yes,0.05625468789065755,0.06889352818371608,0.0
0.5,2.620796896976474e-06,0.0,0.0,no,0.03750312526043837,0.027139874739039668,0.06222222222222222
0.0,2.620796896976474e-06,0.0,0.0,no,0.013084423701975165,0.010438413361169102,0.017777777777777778
0.0,0.00023499812176222383,4.892607270414404e-05,1.0,no,0.0,0.04279749478079332,0.008888888888888889
0.0,5.1542338973870656e-05,9.785214540828808e-05,1.0,no,0.0,0.022964509394572025,0.0
0.0,0.0014859918405856608,0.0007828171632663047,1.0,yes,0.0,0.07411273486430063,0.02666666666666667
0.0,0.00013016624588316488,4.892607270414404e-05,1.0,no,0.0,0.022964509394572025,0.013333333333333334
0.0,0.0008657365749678952,0.0006849650178580166,0.9199999999999999,no,0.0,0.025052192066805846,0.0
0.0,0.00015637421485292961,4.892607270414404e-05,1.0,no,0.0,0.010438413361169102,0.013333333333333334
0.0,0.0001555006158872708,4.892607270414404e-05,1.0,no,0.0,0.006263048016701462,0.0
0.0,0.0006586936201067538,0.0006360389451538725,0.9800000000000001,no,0.0,0.03444676409185804,0.0
0.0,0.0005494937493994007,4.892607270414404e-05,1.0,no,0.0,0.012526096033402923,0.0
0.0,0.0005608505359529654,9.785214540828808e-05,1.0,no,0.0,0.018789144050104383,0.02666666666666667
0.0,0.00013191344381448253,9.785214540828808e-05,1.0,no,0.0,0.017745302713987474,0.02666666666666667
0.0,0.0005826905100944361,9.785214540828808e-05,1.0,no,0.0,0.028183716075156576,0.0
0.5,0.001380286365740943,4.892607270414404e-05,1.0,yes,0.0,0.049060542797494784,0.017777777777777778
0.0,0.0018563978020250025,0.0016634864719408972,0.9800000000000001,no,0.0,0.024008350730688934,0.0044444444444444444
0.0,0.00017821418899440023,0.001272077890307745,1.0,no,0.0,0.017745302713987474,0.0
0.0,0.0009635796591216836,0.0001467782181124321,1.0,no,0.0,0.014613778705636743,0.0044444444444444444
0.0,0.0001773405900287414,0.0021527471989823375,1.0,no,0.0,0.019832985386221295,0.008888888888888889
0.0,0.00010221107898208249,9.785214540828808e-05,1.0,no,0.0,0.017745302713987474,0.022222222222222223
0.0,0.00012492465208921192,0.00024463036352072017,1.0,no,0.0,0.018789144050104383,0.0044444444444444444
0.0,0.00011094706863867074,0.0002935564362248642,1.0,no,0.0,0.017745302713987474,0.0
0.5,0.00025858529383501207,9.785214540828808e-05,1.0,no,0.0,0.008350730688935281,0.0
0.0,0.001135678655356472,0.004305494397964675,1.0,yes,0.0,0.017745302713987474,0.008888888888888889
0.0,0.0009172789139417659,0.0019081168354616175,1.0,no,0.0,0.04384133611691023,0.0044444444444444444
0.0,0.0015506381640444137,0.0031312686530652186,1.0,no,0.0,0.016701461377870562,0.008888888888888889
0.0,0.0018424202185744613,0.001321003963011889,1.0,no,0.0,0.017745302713987474,0.0
0.0,0.0009155317160104482,0.003767307598219091,1.0,yes,0.0,0.032359081419624215,0.017777777777777778
0.0,0.0006656824118320244,0.0011742257448994569,1.0,no,0.0,0.018789144050104383,0.017777777777777778
0.0,0.005852239470948466,0.006360389451538725,1.0,no,0.0,0.04384133611691023,0.0
0.0,0.0013584463915994724,0.0017124125446450413,0.9800000000000001,no,0.0,0.011482254697286013,0.0
0.0,0.0010474451598249308,0.0007828171632663047,0.9800000000000001,no,0.0,0.007306889352818371,0.0
0.0,0.00046824904559313003,0.0019570429081657613,0.9800000000000001,no,0.0,0.028183716075156576,0.0
0.0,0.01880247053787488,0.007192132687509173,0.9800000000000001,yes,0.0,0.05219206680584551,0.017777777777777778
0.5,0.0029466493111672157,0.0019081168354616175,0.9800000000000001,yes,0.0,0.019832985386221295,0.0
0.0,0.00041059151385964757,0.0005381867997455844,0.9800000000000001,no,0.0,0.018789144050104383,0.0
0.0,0.010655286584140684,0.0172219775918587,0.9800000000000001,no,0.0,0.026096033402922755,0.02666666666666667
0.0,0.0006883959849391538,0.001272077890307745,0.9800000000000001,no,0.0,0.033402922755741124,0.03111111111111111
0.0,1.1356786553564721e-05,0.00019570429081657617,0.6599999999999999,yes,0.007500625052087674,0.024008350730688934,0.0
0.0,0.0013724239750500136,0.003914085816331523,0.9800000000000001,no,0.0,0.014613778705636743,0.0
0.0,0.008585730634494929,0.0014188561084201772,0.9800000000000001,yes,0.0,0.017745302713987474,0.013333333333333334
0.0,0.0014440590902340372,0.0010763735994911688,0.9800000000000001,yes,0.0,0.016701461377870562,0.02666666666666667
0.0,0.010899020695559496,0.008562062723225206,0.96,yes,0.0,0.012526096033402923,0.0044444444444444444
0.0,0.007873747477482986,0.02001076373599491,0.96,yes,0.0,0.033402922755741124,0.0
